CNN Evaluation on Distorted Images

The tumor_probability column is the CNN output probability for the tumor class.
Probability >= 0.5 is predicted as tumor; otherwise it is predicted as no_tumor.

clean      | original                 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.203065
distorted  | gaussian_noise_snr_30db  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.822737
distorted  | gaussian_noise_snr_30db  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.484777
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.813133
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.639159
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.976640
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.468381
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999088
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.705121
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.759859
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.754949
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.817782
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.727712
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.694449
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.952702
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.969334
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.769874
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.950994
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.920884
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.738364
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.766068
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.830581
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.582618
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.959122
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.270759
distorted  | gaussian_noise_snr_30db  | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.436586
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.060699
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.023334
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.232565
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.094092
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.025114
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.503117
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.112413
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.138910
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.136769
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.321613
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.313295
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.033940
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.209085
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.536112
distorted  | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.123369
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.494165
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.279447
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.888442
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.127740
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.996325
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.377066
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.392136
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.516134
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.379056
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.321055
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.257269
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.844501
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.902017
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.356715
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.807132
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.641661
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.357197
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.324468
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.593873
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.194345
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.823767
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.066092
distorted  | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.094403
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.011013
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.002022
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.088200
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.010936
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.002450
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.053426
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.009536
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.013820
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.029654
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.028247
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.027087
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.005711
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.016796
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.199574
distorted  | salt_and_pepper_density_0_03 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.009511
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.131757
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.063123
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.482877
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.016509
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.971539
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.098793
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.075543
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.249435
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.040206
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.044301
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.025414
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.536197
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.682217
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.047993
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.346102
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.091318
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.060051
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.032883
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.290690
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.026576
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.348005
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.010838
distorted  | salt_and_pepper_density_0_03 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.008102
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.004370
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000709
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.048664
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.002997
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000871
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.007931
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.002794
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.002851
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.014849
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.005752
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.005526
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.002383
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.002982
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.104388
distorted  | salt_and_pepper_density_0_05 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.002826
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.056492
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.025370
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.177813
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.005768
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.876678
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.040085
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.023734
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.173937
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.006643
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.009020
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.005569
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.299079
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.473529
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.009816
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.122464
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.013681
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.019295
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.005497
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.166794
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.006662
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.120669
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.004716
distorted  | salt_and_pepper_density_0_05 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001850
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.001272
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000150
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.021306
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000649
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000191
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000662
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000626
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000430
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.005342
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000805
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000795
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000787
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000330
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.036954
distorted  | salt_and_pepper_density_0_10 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.000580
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.016861
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.008008
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.032985
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001488
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.385753
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.011150
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.004415
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.088873
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.000672
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001102
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.000701
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.095009
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.221602
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001199
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.023569
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001214
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.003179
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.000551
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.081130
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001335
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.026039
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.001412
distorted  | salt_and_pepper_density_0_10 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.000313
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.259180
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.169076
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.513225
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.428128
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.151619
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.901279
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.515886
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.570690
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.445332
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.804156
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.801191
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.177122
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.717240
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.828837
distorted  | gaussian_blur_sigma_0_5  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.565385
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.832238
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.676215
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.979387
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.508179
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999281
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.736885
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.803902
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.775659
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.857786
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.780391
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.735873
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.952652
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.973208
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.814510
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.958688
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.941370
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.791043
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.807874
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.849349
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.656901
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.962936
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.304913
distorted  | gaussian_blur_sigma_0_5  | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.490188
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.450483
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.276752
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.639325
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.653519
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.249860
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.950061
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.705765
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.735214
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.548725
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.880088
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.879243
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.343361
distorted  | gaussian_blur_sigma_1_0  | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.822520
