CNN Evaluation on Distorted and Restored Images

The tumor_probability column is the CNN output probability for the tumor class.
Probability >= 0.5 is predicted as tumor; otherwise it is predicted as no_tumor.

clean        | original                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.203065
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.762461
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.965564
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.959029
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.759618
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.943633
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.883010
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.789927
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.758399
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.895242
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.616467
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.927240
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.473881
distorted    | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.511330
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.453762
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.284137
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.671693
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.616502
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.267062
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.943096
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.665250
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.727226
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.617241
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.883037
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.880271
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.337347
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.823701
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.895676
restored     | gaussian_noise_snr_15db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.691267
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.902341
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.820795
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.988046
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.690464
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999336
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.869881
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.897953
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.882146
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.931517
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.888429
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.813299
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.971048
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.977586
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.914404
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.975627
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.968848
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.894930
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.891627
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.917109
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.821956
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.976749
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.503583
restored     | gaussian_noise_snr_15db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.677360
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.310661
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.190931
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.622618
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.411340
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.167595
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.873727
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.499360
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.550767
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.529413
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.798781
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.793335
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.192206
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.723756
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.885060
distorted    | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.541291
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.859533
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.708696
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.977197
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.541120
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.998341
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.775298
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.781330
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.841646
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.820836
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.739439
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.735794
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.964284
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.969805
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.782121
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.953843
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.912568
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.778214
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.774701
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.873135
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.613448
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.953798
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.361966
distorted    | gaussian_noise_snr_20db      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.481304
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.401709
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.259508
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.619082
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.586101
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.241763
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.940053
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.629138
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.709315
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.573555
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.867324
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.864185
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.299913
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.814766
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.876252
restored     | gaussian_noise_snr_20db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.667799
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.885666
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.792873
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.987318
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.657456
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999471
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.844601
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.888846
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.858688
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.929721
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.878963
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.799772
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.967280
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.978696
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.906873
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.973547
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.968058
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.878477
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.883480
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.907661
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.805684
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.976160
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.456216
restored     | gaussian_noise_snr_20db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.654652
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.222920
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.141239
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.499452
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.372976
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.129406
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.878668
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.438253
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.512834
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.437591
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.774974
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.768602
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.148033
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.674764
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.822737
distorted    | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.484777
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.813133
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.639159
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.976640
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.468381
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999088
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.705121
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.759859
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.754949
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.817782
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.727712
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.694449
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.952702
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.969334
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.769874
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.950994
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.920884
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.738364
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.766068
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.830581
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.582618
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.959122
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.270759
distorted    | gaussian_noise_snr_30db      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.436586
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.372376
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.245072
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.591189
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.565908
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.223777
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.937745
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.627378
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.692876
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.546124
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.860623
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.857854
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.277346
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.805226
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.866473
restored     | gaussian_noise_snr_30db      | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.673330
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.876552
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.774316
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.986684
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.631889
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999522
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.827862
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.880223
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.845421
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.926835
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.870960
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.801691
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.964673
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.979761
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.899086
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.971953
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.966873
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.869826
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.874877
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.902673
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.791331
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.975304
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.427359
restored     | gaussian_noise_snr_30db      | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.635927
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.060699
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.023334
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.232565
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.094092
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.025114
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.503117
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.112413
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.138910
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.136769
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.321613
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.313295
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.033940
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.209085
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.536112
distorted    | salt_and_pepper_density_0_01 | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.123369
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.494165
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.279447
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.888442
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.127740
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.996325
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.377066
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.392136
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.516134
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.379056
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.321055
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.257269
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.844501
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.902017
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.356715
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.807132
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.641661
distorted    | salt_and_pepper_density_0_01 | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.357197
