CNN Evaluation on Distorted and Restored Images

The tumor_probability column is the CNN output probability for the tumor class.
Probability >= 0.5 is predicted as tumor; otherwise it is predicted as no_tumor.

clean        | original                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.203065
restored     | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.099090
restored     | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.433714
restored     | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.286342
restored     | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.100258
restored     | rotation                     | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.817911
restored     | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.324967
restored     | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.443858
restored     | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.364208
restored     | rotation                     | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.691708
restored     | rotation                     | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.687343
restored     | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.103134
restored     | rotation                     | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.590822
restored     | rotation                     | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.761370
restored     | rotation                     | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.331177
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.738434
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.549402
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.969458
restored     | rotation                     | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.386148
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.997220
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.605370
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.693661
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.666483
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.754969
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.657735
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.606645
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.933585
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.951377
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.704896
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.934587
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.897043
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.645667
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.724014
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.774201
restored     | rotation                     | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.494830
restored     | rotation                     | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.941671
restored     | rotation                     | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.207240
restored     | rotation                     | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.367167
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.006709
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.001116
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.065097
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.005698
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.001368
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.019155
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.005017
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.005904
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.020753
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.012032
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.011609
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.003801
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.006436
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.143489
distorted    | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.005050
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.087169
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.040493
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.288029
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.009415
distorted    | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.934118
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.064296
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.041697
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.212245
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.015496
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.019020
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.011284
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.396148
distorted    | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.580482
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.021481
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.204976
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.033752
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.033266
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.012300
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.222185
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.012630
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.207723
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.006985
distorted    | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.003697
restored     | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.288102
restored     | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.191094
restored     | salt_and_pepper              | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.529699
restored     | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.454972
restored     | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.158392
restored     | salt_and_pepper              | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.910099
restored     | salt_and_pepper              | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.569281
restored     | salt_and_pepper              | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.593821
restored     | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.482389
restored     | salt_and_pepper              | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.835815
restored     | salt_and_pepper              | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.833869
restored     | salt_and_pepper              | true=no_tumor | predicted=no_tumor | correct=True  | type=FF | tumor_probability=0.196198
restored     | salt_and_pepper              | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.736956
restored     | salt_and_pepper              | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.848073
restored     | salt_and_pepper              | true=no_tumor | predicted=tumor    | correct=False | type=FT | tumor_probability=0.610052
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.844630
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.699728
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.982327
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.552306
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.999444
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.763396
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.824380
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.783078
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.885131
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.803086
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.753318
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.954169
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.973138
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.837693
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.966002
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.952864
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.820925
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.831722
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.871549
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.711065
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.965328
restored     | salt_and_pepper              | true=tumor    | predicted=no_tumor | correct=False | type=TF | tumor_probability=0.334709
restored     | salt_and_pepper              | true=tumor    | predicted=tumor    | correct=True  | type=TT | tumor_probability=0.535035
